n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,X,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,X,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,G,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,G,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,H,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,H,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,H,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,X,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,F,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,X,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,E,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,D,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,G,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,A,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,E,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,E,-1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,G,1
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,G,1
