n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,L,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,M,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,L,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,N,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,X,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,B,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,B,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,X,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,M,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Z,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,M,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Q,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,M,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Q,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,D,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Q,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,R,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,N,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Z,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,C,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Z,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,D,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Z,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,C,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,D,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,C,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,N,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,B,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,B,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,I,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,V,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,H,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,C,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,P,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,L,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,U,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,W,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Y,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,N,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,G,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,D,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,L,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,B,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,O,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,K,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,R,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,A,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,F,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,Q,-1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,J,1
1,9x9_6,hillclimber,9,5585.744826,2386,134739,1,134740,L,-1
