n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,L,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,S,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,S,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,C,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,Q,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,X,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,S,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,C,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,A,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,G,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,C,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,Q,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,D,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,X,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,A,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,I,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,B,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,G,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,I,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,E,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,S,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,L,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,I,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,G,1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,L,-1
1,9x9_4,hillclimber,9,7043.676721,97,111778,1,111779,J,1
